date,trust,dept,beds,patients,source_file,nurses_min_needed
2024-11-01,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,Critical Care Adult,22,14,Beds Sitrep Data Nov 2024.csv,7
2024-10-01,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,G&A Adult,1046,955,October 2024 Beds Sitrep Data.csv,191
2024-11-01,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,G&A Adult,1077,963,Beds Sitrep Data Nov 2024.csv,193
2024-10-01,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,G&A Paediatric,48,29,October 2024 Beds Sitrep Data.csv,8
2024-11-01,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,G&A Paediatric,48,31,Beds Sitrep Data Nov 2024.csv,8
2024-10-01,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,Critical Care Adult,7,3,October 2024 Beds Sitrep Data.csv,2
2024-11-01,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,Critical Care Adult,7,3,Beds Sitrep Data Nov 2024.csv,2
2024-10-01,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,G&A Adult,401,372,October 2024 Beds Sitrep Data.csv,75
2024-11-01,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,G&A Adult,405,374,Beds Sitrep Data Nov 2024.csv,75
2024-10-01,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,G&A Paediatric,17,12,October 2024 Beds Sitrep Data.csv,3
2024-11-01,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,G&A Paediatric,17,13,Beds Sitrep Data Nov 2024.csv,4
2024-10-01,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Critical Care Adult,54,49,October 2024 Beds Sitrep Data.csv,25
2024-11-01,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Critical Care Adult,53,47,Beds Sitrep Data Nov 2024.csv,24
2024-10-01,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,G&A Adult,781,755,October 2024 Beds Sitrep Data.csv,151
2024-11-01,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,G&A Adult,781,756,Beds Sitrep Data Nov 2024.csv,152
2024-10-01,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,G&A Paediatric,51,44,October 2024 Beds Sitrep Data.csv,11
2024-11-01,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,G&A Paediatric,51,46,Beds Sitrep Data Nov 2024.csv,12
2024-10-01,STOCKPORT NHS FOUNDATION TRUST,Critical Care Adult,13,9,October 2024 Beds Sitrep Data.csv,5
2024-11-01,STOCKPORT NHS FOUNDATION TRUST,Critical Care Adult,12,8,Beds Sitrep Data Nov 2024.csv,4
2024-10-01,STOCKPORT NHS FOUNDATION TRUST,G&A Adult,614,574,October 2024 Beds Sitrep Data.csv,115
2024-11-01,STOCKPORT NHS FOUNDATION TRUST,G&A Adult,615,583,Beds Sitrep Data Nov 2024.csv,117
2024-10-01,STOCKPORT NHS FOUNDATION TRUST,G&A Paediatric,27,14,October 2024 Beds Sitrep Data.csv,4
2024-11-01,STOCKPORT NHS FOUNDATION TRUST,G&A Paediatric,27,21,Beds Sitrep Data Nov 2024.csv,6
2024-10-01,SURREY AND SUSSEX HEALTHCARE NHS TRUST,Critical Care Adult,17,14,October 2024 Beds Sitrep Data.csv,7
2024-11-01,SURREY AND SUSSEX HEALTHCARE NHS TRUST,Critical Care Adult,17,14,Beds Sitrep Data Nov 2024.csv,7
2024-10-01,SURREY AND SUSSEX HEALTHCARE NHS TRUST,G&A Adult,641,633,October 2024 Beds Sitrep Data.csv,127
2024-11-01,SURREY AND SUSSEX HEALTHCARE NHS TRUST,G&A Adult,643,631,Beds Sitrep Data Nov 2024.csv,127
2024-10-01,SURREY AND SUSSEX HEALTHCARE NHS TRUST,G&A Paediatric,29,24,October 2024 Beds Sitrep Data.csv,6
2024-11-01,SURREY AND SUSSEX HEALTHCARE NHS TRUST,G&A Paediatric,30,27,Beds Sitrep Data Nov 2024.csv,7
2024-12-01,Salisbury NHS Foundation Trust,Critical Care Adult,10,6,Dec 2024 Beds Sitrep Data.csv,3
2025-01-01,Salisbury NHS Foundation Trust,Critical Care Adult,10,8,Beds Sitrep Data Jan 2025.csv,4
2025-02-01,Salisbury NHS Foundation Trust,Critical Care Adult,10,8,Beds Sitrep Data Feb 2025.csv,4
2025-03-01,Salisbury NHS Foundation Trust,Critical Care Adult,10,8,Beds Situation Report March 2025.csv,4
2024-12-01,Salisbury NHS Foundation Trust,G&A Adult,465,444,Dec 2024 Beds Sitrep Data.csv,89
2025-01-01,Salisbury NHS Foundation Trust,G&A Adult,462,455,Beds Sitrep Data Jan 2025.csv,91
2025-02-01,Salisbury NHS Foundation Trust,G&A Adult,464,458,Beds Sitrep Data Feb 2025.csv,92
2025-03-01,Salisbury NHS Foundation Trust,G&A Adult,460,451,Beds Situation Report March 2025.csv,91
2024-12-01,Salisbury NHS Foundation Trust,G&A Paediatric,17,11,Dec 2024 Beds Sitrep Data.csv,3
2025-01-01,Salisbury NHS Foundation Trust,G&A Paediatric,16,9,Beds Sitrep Data Jan 2025.csv,3
2025-02-01,Salisbury NHS Foundation Trust,G&A Paediatric,16,11,Beds Sitrep Data Feb 2025.csv,3
2025-03-01,Salisbury NHS Foundation Trust,G&A Paediatric,16,10,Beds Situation Report March 2025.csv,3
2024-12-01,Sandwell and West Birmingham Hospitals NHS Trust,Critical Care Adult,17,17,Dec 2024 Beds Sitrep Data.csv,9
2025-01-01,Sandwell and West Birmingham Hospitals NHS Trust,Critical Care Adult,17,17,Beds Sitrep Data Jan 2025.csv,9
2025-02-01,Sandwell and West Birmingham Hospitals NHS Trust,Critical Care Adult,15,15,Beds Sitrep Data Feb 2025.csv,8
2025-03-01,Sandwell and West Birmingham Hospitals NHS Trust,Critical Care Adult,14,14,Beds Situation Report March 2025.csv,7
2024-12-01,Sandwell and West Birmingham Hospitals NHS Trust,G&A Adult,542,504,Dec 2024 Beds Sitrep Data.csv,101
2025-01-01,Sandwell and West Birmingham Hospitals NHS Trust,G&A Adult,536,507,Beds Sitrep Data Jan 2025.csv,102
2025-02-01,Sandwell and West Birmingham Hospitals NHS Trust,G&A Adult,546,514,Beds Sitrep Data Feb 2025.csv,103
2025-03-01,Sandwell and West Birmingham Hospitals NHS Trust,G&A Adult,546,515,Beds Situation Report March 2025.csv,103
2024-12-01,Sandwell and West Birmingham Hospitals NHS Trust,G&A Paediatric,36,23,Dec 2024 Beds Sitrep Data.csv,6
2025-01-01,Sandwell and West Birmingham Hospitals NHS Trust,G&A Paediatric,36,15,Beds Sitrep Data Jan 2025.csv,4
2025-02-01,Sandwell and West Birmingham Hospitals NHS Trust,G&A Paediatric,36,17,Beds Sitrep Data Feb 2025.csv,5
2025-03-01,Sandwell and West Birmingham Hospitals NHS Trust,G&A Paediatric,38,25,Beds Situation Report March 2025.csv,7
2024-12-01,Sheffield Children's NHS Foundation Trust,Critical Care Adult,0,0,Dec 2024 Beds Sitrep Data.csv,0
2025-01-01,Sheffield Children's NHS Foundation Trust,Critical Care Adult,0,0,Beds Sitrep Data Jan 2025.csv,0
2025-02-01,Sheffield Children's NHS Foundation Trust,Critical Care Adult,0,0,Beds Sitrep Data Feb 2025.csv,0
2025-03-01,Sheffield Children's NHS Foundation Trust,Critical Care Adult,0,0,Beds Situation Report March 2025.csv,0
2024-12-01,Sheffield Children's NHS Foundation Trust,G&A Adult,0,0,Dec 2024 Beds Sitrep Data.csv,0
2025-01-01,Sheffield Children's NHS Foundation Trust,G&A Adult,0,0,Beds Sitrep Data Jan 2025.csv,0
2025-02-01,Sheffield Children's NHS Foundation Trust,G&A Adult,0,0,Beds Sitrep Data Feb 2025.csv,0
2025-03-01,Sheffield Children's NHS Foundation Trust,G&A Adult,0,0,Beds Situation Report March 2025.csv,0
2024-12-01,Sheffield Children's NHS Foundation Trust,G&A Paediatric,159,100,Dec 2024 Beds Sitrep Data.csv,25
2025-01-01,Sheffield Children's NHS Foundation Trust,G&A Paediatric,152,91,Beds Sitrep Data Jan 2025.csv,23
2025-02-01,Sheffield Children's NHS Foundation Trust,G&A Paediatric,149,103,Beds Sitrep Data Feb 2025.csv,26
2025-03-01,Sheffield Children's NHS Foundation Trust,G&A Paediatric,155,103,Beds Situation Report March 2025.csv,26
2024-12-01,Sheffield Teaching Hospitals NHS Foundation Trust,Critical Care Adult,121,72,Dec 2024 Beds Sitrep Data.csv,36
2025-01-01,Sheffield Teaching Hospitals NHS Foundation Trust,Critical Care Adult,121,76,Beds Sitrep Data Jan 2025.csv,38
2025-02-01,Sheffield Teaching Hospitals NHS Foundation Trust,Critical Care Adult,120,72,Beds Sitrep Data Feb 2025.csv,36
2025-03-01,Sheffield Teaching Hospitals NHS Foundation Trust,Critical Care Adult,121,75,Beds Situation Report March 2025.csv,38
2024-12-01,Sheffield Teaching Hospitals NHS Foundation Trust,G&A Adult,1513,1385,Dec 2024 Beds Sitrep Data.csv,277
2025-01-01,Sheffield Teaching Hospitals NHS Foundation Trust,G&A Adult,1560,1477,Beds Sitrep Data Jan 2025.csv,296
2025-02-01,Sheffield Teaching Hospitals NHS Foundation Trust,G&A Adult,1533,1424,Beds Sitrep Data Feb 2025.csv,285
2025-03-01,Sheffield Teaching Hospitals NHS Foundation Trust,G&A Adult,1497,1381,Beds Situation Report March 2025.csv,277
2024-12-01,Sheffield Teaching Hospitals NHS Foundation Trust,G&A Paediatric,0,0,Dec 2024 Beds Sitrep Data.csv,0
2025-01-01,Sheffield Teaching Hospitals NHS Foundation Trust,G&A Paediatric,0,0,Beds Sitrep Data Jan 2025.csv,0
2025-02-01,Sheffield Teaching Hospitals NHS Foundation Trust,G&A Paediatric,0,0,Beds Sitrep Data Feb 2025.csv,0
2025-03-01,Sheffield Teaching Hospitals NHS Foundation Trust,G&A Paediatric,0,0,Beds Situation Report March 2025.csv,0
2024-12-01,Sherwood Forest Hospitals NHS Foundation Trust,Critical Care Adult,12,11,Dec 2024 Beds Sitrep Data.csv,6
2025-01-01,Sherwood Forest Hospitals NHS Foundation Trust,Critical Care Adult,12,11,Beds Sitrep Data Jan 2025.csv,6
2025-02-01,Sherwood Forest Hospitals NHS Foundation Trust,Critical Care Adult,13,12,Beds Sitrep Data Feb 2025.csv,6
2025-03-01,Sherwood Forest Hospitals NHS Foundation Trust,Critical Care Adult,12,10,Beds Situation Report March 2025.csv,5
2024-12-01,Sherwood Forest Hospitals NHS Foundation Trust,G&A Adult,677,646,Dec 2024 Beds Sitrep Data.csv,130
2025-01-01,Sherwood Forest Hospitals NHS Foundation Trust,G&A Adult,688,664,Beds Sitrep Data Jan 2025.csv,133
2025-02-01,Sherwood Forest Hospitals NHS Foundation Trust,G&A Adult,677,643,Beds Sitrep Data Feb 2025.csv,129
2025-03-01,Sherwood Forest Hospitals NHS Foundation Trust,G&A Adult,658,624,Beds Situation Report March 2025.csv,125
2024-12-01,Sherwood Forest Hospitals NHS Foundation Trust,G&A Paediatric,27,19,Dec 2024 Beds Sitrep Data.csv,5
2025-01-01,Sherwood Forest Hospitals NHS Foundation Trust,G&A Paediatric,26,16,Beds Sitrep Data Jan 2025.csv,4
2025-02-01,Sherwood Forest Hospitals NHS Foundation Trust,G&A Paediatric,25,18,Beds Sitrep Data Feb 2025.csv,5
2025-03-01,Sherwood Forest Hospitals NHS Foundation Trust,G&A Paediatric,26,18,Beds Situation Report March 2025.csv,5
2024-12-01,Somerset NHS Foundation Trust,Critical Care Adult,27,22,Dec 2024 Beds Sitrep Data.csv,11
2025-01-01,Somerset NHS Foundation Trust,Critical Care Adult,27,22,Beds Sitrep Data Jan 2025.csv,11
2025-02-01,Somerset NHS Foundation Trust,Critical Care Adult,27,20,Beds Sitrep Data Feb 2025.csv,10
2025-03-01,Somerset NHS Foundation Trust,Critical Care Adult,27,19,Beds Situation Report March 2025.csv,10
2024-12-01,Somerset NHS Foundation Trust,G&A Adult,946,911,Dec 2024 Beds Sitrep Data.csv,183
2025-01-01,Somerset NHS Foundation Trust,G&A Adult,976,944,Beds Sitrep Data Jan 2025.csv,189
2025-02-01,Somerset NHS Foundation Trust,G&A Adult,952,929,Beds Sitrep Data Feb 2025.csv,186
2025-03-01,Somerset NHS Foundation Trust,G&A Adult,954,903,Beds Situation Report March 2025.csv,181
2024-12-01,Somerset NHS Foundation Trust,G&A Paediatric,68,41,Dec 2024 Beds Sitrep Data.csv,11
2025-01-01,Somerset NHS Foundation Trust,G&A Paediatric,68,37,Beds Sitrep Data Jan 2025.csv,10
2025-02-01,Somerset NHS Foundation Trust,G&A Paediatric,68,42,Beds Sitrep Data Feb 2025.csv,11
2025-03-01,Somerset NHS Foundation Trust,G&A Paediatric,68,45,Beds Situation Report March 2025.csv,12
2024-12-01,South Tees Hospitals NHS Foundation Trust,Critical Care Adult,58,47,Dec 2024 Beds Sitrep Data.csv,24
2025-01-01,South Tees Hospitals NHS Foundation Trust,Critical Care Adult,61,53,Beds Sitrep Data Jan 2025.csv,27
2025-02-01,South Tees Hospitals NHS Foundation Trust,Critical Care Adult,61,51,Beds Sitrep Data Feb 2025.csv,26
2025-03-01,South Tees Hospitals NHS Foundation Trust,Critical Care Adult,59,48,Beds Situation Report March 2025.csv,24
2024-12-01,South Tees Hospitals NHS Foundation Trust,G&A Adult,879,809,Dec 2024 Beds Sitrep Data.csv,162
2025-01-01,South Tees Hospitals NHS Foundation Trust,G&A Adult,901,847,Beds Sitrep Data Jan 2025.csv,170
2025-02-01,South Tees Hospitals NHS Foundation Trust,G&A Adult,907,853,Beds Sitrep Data Feb 2025.csv,171
2025-03-01,South Tees Hospitals NHS Foundation Trust,G&A Adult,872,809,Beds Situation Report March 2025.csv,162
2024-12-01,South Tees Hospitals NHS Foundation Trust,G&A Paediatric,68,40,Dec 2024 Beds Sitrep Data.csv,10
2025-01-01,South Tees Hospitals NHS Foundation Trust,G&A Paediatric,68,36,Beds Sitrep Data Jan 2025.csv,9
2025-02-01,South Tees Hospitals NHS Foundation Trust,G&A Paediatric,68,39,Beds Sitrep Data Feb 2025.csv,10
2025-03-01,South Tees Hospitals NHS Foundation Trust,G&A Paediatric,66,44,Beds Situation Report March 2025.csv,11
2024-12-01,South Tyneside and Sunderland NHS Foundation Trust,Critical Care Adult,22,16,Dec 2024 Beds Sitrep Data.csv,8
2025-01-01,South Tyneside and Sunderland NHS Foundation Trust,Critical Care Adult,22,17,Beds Sitrep Data Jan 2025.csv,9
2025-02-01,South Tyneside and Sunderland NHS Foundation Trust,Critical Care Adult,22,13,Beds Sitrep Data Feb 2025.csv,7
2025-03-01,South Tyneside and Sunderland NHS Foundation Trust,Critical Care Adult,22,12,Beds Situation Report March 2025.csv,6
2024-12-01,South Tyneside and Sunderland NHS Foundation Trust,G&A Adult,1104,990,Dec 2024 Beds Sitrep Data.csv,198
2025-01-01,South Tyneside and Sunderland NHS Foundation Trust,G&A Adult,1099,1021,Beds Sitrep Data Jan 2025.csv,205
2025-02-01,South Tyneside and Sunderland NHS Foundation Trust,G&A Adult,1082,999,Beds Sitrep Data Feb 2025.csv,200
2025-03-01,South Tyneside and Sunderland NHS Foundation Trust,G&A Adult,1074,963,Beds Situation Report March 2025.csv,193
2024-12-01,South Tyneside and Sunderland NHS Foundation Trust,G&A Paediatric,48,28,Dec 2024 Beds Sitrep Data.csv,7
2025-01-01,South Tyneside and Sunderland NHS Foundation Trust,G&A Paediatric,48,26,Beds Sitrep Data Jan 2025.csv,7
2025-02-01,South Tyneside and Sunderland NHS Foundation Trust,G&A Paediatric,47,27,Beds Sitrep Data Feb 2025.csv,7
2025-03-01,South Tyneside and Sunderland NHS Foundation Trust,G&A Paediatric,48,27,Beds Situation Report March 2025.csv,7
2024-12-01,South Warwickshire NHS Foundation Trust,Critical Care Adult,7,6,Dec 2024 Beds Sitrep Data.csv,3
2025-01-01,South Warwickshire NHS Foundation Trust,Critical Care Adult,7,6,Beds Sitrep Data Jan 2025.csv,3
2025-02-01,South Warwickshire NHS Foundation Trust,Critical Care Adult,7,6,Beds Sitrep Data Feb 2025.csv,3
2025-03-01,South Warwickshire NHS Foundation Trust,Critical Care Adult,7,5,Beds Situation Report March 2025.csv,3
2024-12-01,South Warwickshire NHS Foundation Trust,G&A Adult,403,375,Dec 2024 Beds Sitrep Data.csv,75
2025-01-01,South Warwickshire NHS Foundation Trust,G&A Adult,410,379,Beds Sitrep Data Jan 2025.csv,76
2025-02-01,South Warwickshire NHS Foundation Trust,G&A Adult,387,372,Beds Sitrep Data Feb 2025.csv,75
2025-03-01,South Warwickshire NHS Foundation Trust,G&A Adult,401,395,Beds Situation Report March 2025.csv,79
2024-12-01,South Warwickshire NHS Foundation Trust,G&A Paediatric,17,13,Dec 2024 Beds Sitrep Data.csv,4
2025-01-01,South Warwickshire NHS Foundation Trust,G&A Paediatric,17,12,Beds Sitrep Data Jan 2025.csv,3
2025-02-01,South Warwickshire NHS Foundation Trust,G&A Paediatric,16,14,Beds Sitrep Data Feb 2025.csv,4
2025-03-01,South Warwickshire NHS Foundation Trust,G&A Paediatric,17,14,Beds Situation Report March 2025.csv,4
2024-12-01,St George's University Hospitals NHS Foundation Trust,Critical Care Adult,56,52,Dec 2024 Beds Sitrep Data.csv,26
2025-01-01,St George's University Hospitals NHS Foundation Trust,Critical Care Adult,55,52,Beds Sitrep Data Jan 2025.csv,26
2025-02-01,St George's University Hospitals NHS Foundation Trust,Critical Care Adult,54,50,Beds Sitrep Data Feb 2025.csv,25
2025-03-01,St George's University Hospitals NHS Foundation Trust,Critical Care Adult,53,50,Beds Situation Report March 2025.csv,25
2024-12-01,St George's University Hospitals NHS Foundation Trust,G&A Adult,781,733,Dec 2024 Beds Sitrep Data.csv,147
2025-01-01,St George's University Hospitals NHS Foundation Trust,G&A Adult,781,749,Beds Sitrep Data Jan 2025.csv,150
2025-02-01,St George's University Hospitals NHS Foundation Trust,G&A Adult,783,761,Beds Sitrep Data Feb 2025.csv,153
2025-03-01,St George's University Hospitals NHS Foundation Trust,G&A Adult,787,756,Beds Situation Report March 2025.csv,152
2024-12-01,St George's University Hospitals NHS Foundation Trust,G&A Paediatric,51,42,Dec 2024 Beds Sitrep Data.csv,11
2025-01-01,St George's University Hospitals NHS Foundation Trust,G&A Paediatric,51,39,Beds Sitrep Data Jan 2025.csv,10
2025-02-01,St George's University Hospitals NHS Foundation Trust,G&A Paediatric,51,46,Beds Sitrep Data Feb 2025.csv,12
2025-03-01,St George's University Hospitals NHS Foundation Trust,G&A Paediatric,51,40,Beds Situation Report March 2025.csv,10
2024-12-01,Stockport NHS Foundation Trust,Critical Care Adult,13,10,Dec 2024 Beds Sitrep Data.csv,5
2025-01-01,Stockport NHS Foundation Trust,Critical Care Adult,13,11,Beds Sitrep Data Jan 2025.csv,6
2025-02-01,Stockport NHS Foundation Trust,Critical Care Adult,13,9,Beds Sitrep Data Feb 2025.csv,5
2025-03-01,Stockport NHS Foundation Trust,Critical Care Adult,13,9,Beds Situation Report March 2025.csv,5
2024-12-01,Stockport NHS Foundation Trust,G&A Adult,616,581,Dec 2024 Beds Sitrep Data.csv,117
2025-01-01,Stockport NHS Foundation Trust,G&A Adult,620,596,Beds Sitrep Data Jan 2025.csv,120
2025-02-01,Stockport NHS Foundation Trust,G&A Adult,616,585,Beds Sitrep Data Feb 2025.csv,117
2025-03-01,Stockport NHS Foundation Trust,G&A Adult,609,583,Beds Situation Report March 2025.csv,117
2024-12-01,Stockport NHS Foundation Trust,G&A Paediatric,27,16,Dec 2024 Beds Sitrep Data.csv,4
2025-01-01,Stockport NHS Foundation Trust,G&A Paediatric,27,13,Beds Sitrep Data Jan 2025.csv,4
2025-02-01,Stockport NHS Foundation Trust,G&A Paediatric,22,14,Beds Sitrep Data Feb 2025.csv,4
2025-03-01,Stockport NHS Foundation Trust,G&A Paediatric,23,16,Beds Situation Report March 2025.csv,4
2024-12-01,Surrey and Sussex Healthcare NHS Trust,Critical Care Adult,17,15,Dec 2024 Beds Sitrep Data.csv,8
2025-01-01,Surrey and Sussex Healthcare NHS Trust,Critical Care Adult,17,14,Beds Sitrep Data Jan 2025.csv,7
2025-02-01,Surrey and Sussex Healthcare NHS Trust,Critical Care Adult,17,14,Beds Sitrep Data Feb 2025.csv,7
2025-03-01,Surrey and Sussex Healthcare NHS Trust,Critical Care Adult,16,14,Beds Situation Report March 2025.csv,7
2024-12-01,Surrey and Sussex Healthcare NHS Trust,G&A Adult,636,621,Dec 2024 Beds Sitrep Data.csv,125
2025-01-01,Surrey and Sussex Healthcare NHS Trust,G&A Adult,648,639,Beds Sitrep Data Jan 2025.csv,128
2025-02-01,Surrey and Sussex Healthcare NHS Trust,G&A Adult,642,629,Beds Sitrep Data Feb 2025.csv,126
2025-03-01,Surrey and Sussex Healthcare NHS Trust,G&A Adult,651,630,Beds Situation Report March 2025.csv,126
2024-12-01,Surrey and Sussex Healthcare NHS Trust,G&A Paediatric,30,26,Dec 2024 Beds Sitrep Data.csv,7
2025-01-01,Surrey and Sussex Healthcare NHS Trust,G&A Paediatric,30,24,Beds Sitrep Data Jan 2025.csv,6
2025-02-01,Surrey and Sussex Healthcare NHS Trust,G&A Paediatric,30,25,Beds Sitrep Data Feb 2025.csv,7
2025-03-01,Surrey and Sussex Healthcare NHS Trust,G&A Paediatric,29,24,Beds Situation Report March 2025.csv,6
2024-10-01,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,Critical Care Adult,9,8,October 2024 Beds Sitrep Data.csv,4
2024-11-01,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,Critical Care Adult,9,8,Beds Sitrep Data Nov 2024.csv,4
2024-10-01,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,G&A Adult,407,399,October 2024 Beds Sitrep Data.csv,80
2024-11-01,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,G&A Adult,409,400,Beds Sitrep Data Nov 2024.csv,80
2024-10-01,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,G&A Paediatric,40,24,October 2024 Beds Sitrep Data.csv,6
2024-11-01,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,G&A Paediatric,40,26,Beds Sitrep Data Nov 2024.csv,7
2024-10-01,THE CHRISTIE NHS FOUNDATION TRUST,Critical Care Adult,8,7,October 2024 Beds Sitrep Data.csv,4
2024-11-01,THE CHRISTIE NHS FOUNDATION TRUST,Critical Care Adult,8,6,Beds Sitrep Data Nov 2024.csv,3
2024-10-01,THE CHRISTIE NHS FOUNDATION TRUST,G&A Adult,183,172,October 2024 Beds Sitrep Data.csv,35
2024-11-01,THE CHRISTIE NHS FOUNDATION TRUST,G&A Adult,179,161,Beds Sitrep Data Nov 2024.csv,33
2024-10-01,THE CHRISTIE NHS FOUNDATION TRUST,G&A Paediatric,0,0,October 2024 Beds Sitrep Data.csv,0
2024-11-01,THE CHRISTIE NHS FOUNDATION TRUST,G&A Paediatric,0,0,Beds Sitrep Data Nov 2024.csv,0
2024-10-01,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,Critical Care Adult,0,0,October 2024 Beds Sitrep Data.csv,0
2024-11-01,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,Critical Care Adult,0,0,Beds Sitrep Data Nov 2024.csv,0
2024-10-01,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,G&A Adult,101,86,October 2024 Beds Sitrep Data.csv,18
2024-11-01,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,G&A Adult,101,91,Beds Sitrep Data Nov 2024.csv,19
2024-10-01,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,G&A Paediatric,0,0,October 2024 Beds Sitrep Data.csv,0
2024-11-01,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,G&A Paediatric,0,0,Beds Sitrep Data Nov 2024.csv,0
2024-10-01,THE DUDLEY GROUP NHS FOUNDATION TRUST,Critical Care Adult,29,26,October 2024 Beds Sitrep Data.csv,13
2024-11-01,THE DUDLEY GROUP NHS FOUNDATION TRUST,Critical Care Adult,29,22,Beds Sitrep Data Nov 2024.csv,11
2024-10-01,THE DUDLEY GROUP NHS FOUNDATION TRUST,G&A Adult,632,618,October 2024 Beds Sitrep Data.csv,124
2024-11-01,THE DUDLEY GROUP NHS FOUNDATION TRUST,G&A Adult,626,608,Beds Sitrep Data Nov 2024.csv,122
2024-10-01,THE DUDLEY GROUP NHS FOUNDATION TRUST,G&A Paediatric,33,20,October 2024 Beds Sitrep Data.csv,5
2024-11-01,THE DUDLEY GROUP NHS FOUNDATION TRUST,G&A Paediatric,33,22,Beds Sitrep Data Nov 2024.csv,6
2024-10-01,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,Critical Care Adult,12,10,October 2024 Beds Sitrep Data.csv,5
2024-11-01,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,Critical Care Adult,12,9,Beds Sitrep Data Nov 2024.csv,5
